App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
commons-lang;MutableLongTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\mutable\MutableLong.java;275;25;73;23;0;0;0;4;0;34;0;0;0;0;3;0;0;0;0;0;0;0;9
commons-lang;MutableObjectTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\mutable\MutableObject.java;101;5;28;1;0;0;0;5;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1
commons-lang;MutableShortTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\mutable\MutableShort.java;257;22;69;21;0;0;0;4;0;13;0;0;0;0;3;0;0;0;0;0;0;0;8
commons-lang;NotImplementedExceptionTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\NotImplementedException.java;58;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
commons-lang;RandomStringUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\RandomStringUtils.java;535;19;25;1;0;0;0;0;0;22;46;0;0;0;0;2;0;0;4;0;0;0;7
commons-lang;RandomUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\RandomUtils.java;290;31;29;0;0;0;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0;5
commons-lang;FieldUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\reflect\FieldUtils.java;1071;76;214;17;0;0;0;0;0;17;8;0;3;0;2;7;0;0;6;0;0;0;12
commons-lang;InheritanceUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\reflect\InheritanceUtils.java;80;9;12;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-lang;TypeLiteralTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\reflect\TypeLiteral.java;58;4;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-lang;RegExUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\RegExUtils.java;249;10;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
commons-lang;SerializationUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\SerializationUtils.java;368;32;53;1;0;0;0;0;0;1;1;0;3;0;0;0;0;0;3;9;0;0;6
commons-lang;IntStreamsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\stream\IntStreams.java;38;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-lang;StreamsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\Streams.java;272;23;35;7;0;0;0;0;0;28;2;0;0;0;0;0;0;0;0;0;0;0;3
commons-lang;StreamsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\Streams.java;201;10;10;5;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;3
commons-lang;StringEscapeUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\StringEscapeUtils.java;573;40;76;7;0;0;2;5;0;1;5;0;0;0;2;0;0;0;0;0;0;0;8
commons-lang;StringUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\StringUtils.java;3391;201;1374;24;0;0;0;1;0;519;39;0;0;0;24;19;0;0;56;2;0;0;34
commons-lang;SystemUtilsTest;C:\Users\Danny\.jnose_projects\commons-lang\src\ATSQA_main.main\java\org\apache\commons\lang3\SystemUtils.java;885;20;620;0;4;0;0;0;0;1;36;0;0;0;0;6;0;0;78;0;0;2;1
